uid,latitude,longitude,date,usable
epay,35.794,-79.0164560407825,2015-09-24,ok
epaz,37.8717,-121.526,2021-06-09,ok
epbl,48.558833,-86.381117,2013-08-18,ko
epbu,35.660437678761,-79.2482021316021,2020-07-15,ok
epck,35.7164882039333,-79.1440943527484,2013-05-07,ok
epdt,36.8754,-121.561,2017-01-11,ko
epej,35.7142791851349,-79.1481973658751,2016-05-11,ok
epfg,35.2,-79.105041577205,2018-07-25,ok
epfx,27.84219,-81.50928,2017-08-18,ko
epgt,36.42,-79.0763699192111,2019-06-21,ko
epij,35.6826077107973,-79.2070236986557,2016-05-24,ok
epir,39.6242,-122.197,2019-05-22,ko
epjc,36.13,-79.1107759088038,2020-05-27,ok
epjz,35.6617417982925,-79.2457798708406,2019-11-14,ok
epkd,35.6617950276611,-79.2456810030544,2019-11-14,ok
epkj,41.55087787,-86.3616260258333,2021-08-02,ok
eplr,35.742,-79.2376061697907,2016-10-18,ok
epnk,39.1635,-122.916,2014-07-16,ko
epqf,36.05,-76.7,2021-04-27,ko
epqq,36.346,-79.1129510000999,2019-07-01,ko
epqz,37.2583,-120.475,2013-02-20,ok
eprv,36.9044,-121.75,2014-12-03,ko
eprz,36.21,-76.73,2021-12-15,ko
eptj,48.437167,-87.0985,2013-08-18,ko
eptl,35.6399709865209,-79.2862167953906,2017-08-21,ok
epts,34.94,-79.1037068620915,2021-08-24,ko
epuh,35.6753951313473,-79.2204202836839,2020-02-03,ok
epvi,41.309434,-80.461686,2016-01-03,ko
epvx,36.028,-78.716,2013-04-24,ok
epww,39.3992,-99.42481,2018-08-13,ok
epxf,37.0062,-120.6,2013-07-09,ko
epxg,35.45,-83.94,2019-06-26,ko
epyf,38.40071608,-94.6545508,2019-09-03,ko
epzf,36.13,-79.0689548352471,2021-09-15,ok
epzn,41.10705,-74.89077,2017-09-12,ok
epzt,41.80665,-76.66048,2020-08-11,ko
eqac,35.6510693098812,-79.2656028619708,2016-02-17,ok
eqag,37.8717,-121.526,2016-06-21,ok
eqaw,35.44,-78.8727173582607,2019-05-20,ok
eqcg,37.7475,-97.26444,2015-06-12,ok
eqcp,35.6790679577831,-79.2135984064371,2018-04-11,ok
eqcs,35.6926148321005,-79.1884365548528,2017-10-18,ok
eqdu,35.6578826690665,-79.252947785339,2013-03-13,ok
eqdz,41.377266,-72.313622,2019-07-02,ko
eqeu,35.6963675025893,-79.1814663759267,2015-08-24,ok
eqgg,38.2996,-121.383,2019-07-16,ok
eqgn,36.11,-78.903041905268,2018-06-07,ok
eqgt,43.2967,-79.008,2018-04-10,ok
eqgy,35.668741460268,-79.2327787569571,2016-04-06,ok
eqhm,35.49,-79.0632699375415,2021-08-02,ok
eqhv,35.04,-79.1202672162776,2014-07-30,ko
eqjd,37.1366,-120.762,2017-09-12,ok
eqjj,35.8583436988049,-78.7444594381316,2018-07-09,ok
eqkm,35.1245,-120.569,2017-09-27,ko
eqku,35.7013444485566,-79.1722222379183,2013-04-23,ok
eqkz,41.697351,-80.100017,2017-09-22,ko
eqmc,34.63,-78.58,2020-06-10,ko
eqmt,35.79,-79.0316816798551,2020-02-03,ok
eqmu,36.1529,-119.317,2016-01-11,ko
eqmx,36.35,-79.1139396779617,2019-11-20,ko
eqmz,41.43988,-75.21219,2020-09-08,ok
eqqm,35.7123629278641,-79.1517566061778,2016-05-11,ok
eqrq,35.8941830884504,-79.031299825397,2015-02-11,ok
eqrv,35.8748969004349,-78.8769429098929,2020-10-22,ok
eqsf,35.6706044881702,-79.2293183844406,2015-06-22,ok
eqtl,32.7836,-117.104,2013-09-18,ko
eqto,42.733333,-87.416667,2015-08-03,ok
eqtp,37.3169,-120.742,2013-04-09,ok
eqts,36.7962,-121.782,2019-05-14,ko
eque,37.2486,-120.851,2015-01-13,ok
equk,32.9044,-117.223,2015-03-02,ko
equl,35.8770708668779,-78.8943422401429,2021-12-02,ok
equo,38.36472,-97.10194,2015-06-22,ok
equp,35.8608903452096,-78.7648415107103,2013-09-04,ok
eqvb,34.0181,-117.369,2018-08-22,ko
eqxg,37.2486,-120.851,2014-09-09,ok
eqxz,37.80796,-94.20671,2017-06-15,ok
eqyb,34.4069,-119.517,2021-04-21,ko
eqyi,35.568,-121.064,2015-09-09,ko
eqza,32.9991,-117.206,2013-05-02,ko
eqzh,35.6333971594945,-79.2984269669845,2015-09-24,ok
eqzt,33.4742,-117.138,2013-09-18,ko
eqzz,35.8836859361972,-78.9472859164753,2017-04-18,ok
erat,35.6857748582311,-79.2011410653776,2014-11-25,ok
erax,38.2743,-121.674,2019-02-05,ok
erbp,36.06,-78.76,2021-03-10,ok
erdj,40.978767,-81.162664,2015-07-22,ko
erdq,41.286751,-80.428082,2015-07-01,ko
erdx,35.47727,-78.8886253173465,2016-07-29,ok
erec,41.80308,-77.19483,2021-07-28,ko
erei,35.6685817721621,-79.2330753603157,2016-05-09,ok
eret,35.742,-79.2358662367657,2016-08-10,ok
erfl,46.993333,-85.1645,2014-08-24,ko
ergz,36.01,-78.9599625713718,2018-06-12,ok
erhb,39.6375,-95.457,2018-07-30,ko
eric,39.07775,-96.9059,2015-07-13,ok
erjs,35.61133,-78.9788532727861,2016-07-22,ok
erlf,35.55,-78.02,2019-07-11,ko
ermj,35.9116679899845,-79.1712401529797,2013-08-21,ok
ermx,36.37,-78.847115486607,2019-05-28,ko
ernv,35.9013882343756,-79.088966177083,2017-09-20,ok
erog,37.0062,-120.6,2017-05-09,ko
erot,36.03,-78.7009611125065,2021-07-22,ok
erph,35.51,-79.0938200834729,2017-08-22,ok
erpt,37.9718,-121.374,2018-12-19,ok
errc,37.5138,-121.16,2014-05-13,ok
errq,35.6427655283742,-79.2810262366158,2020-06-10,ok
errr,32.6505,-117.063,2013-10-10,ko
ersq,35.4265,-118.832,2019-09-17,ko
ertg,46.649615,-90.23201,2016-04-18,ko
ertx,35.98,-78.8433870586963,2021-12-14,ok
eruk,37.1145,-120.89,2020-08-11,ok
ervf,45.08147,-94.81726,2017-07-24,ok
ervg,41.726667,-83.15,2013-04-01,ko
erwt,35.6842844359093,-79.2039093633908,2015-07-07,ok
eryj,38.66283,-85.79005,2017-08-11,ok
erze,38.37611,-97.07583,2017-07-17,ok
erzs,35.02,-83.77,2019-09-26,ko
esav,41.39249,-75.3607,2019-08-28,ok
esci,36.9599,-121.535,2021-01-27,ko
esdj,35.976,-78.7143834529851,2013-06-13,ok
esdm,36.15,-79.1068706312494,2020-08-19,ok
esdu,34.73475,-77.44025,2013-07-22,ko
esdy,37.8817,-121.249,2021-08-18,ok
esgq,35.794,-79.0114632175801,2014-11-25,ok
esic,40.8041,-77.17744,2018-08-08,ko
esir,40.38382,-76.0402,2019-08-19,ok
esly,48.344033,-87.8225,2013-04-16,ko
eslz,37.8717,-121.526,2015-12-08,ok
esnp,35.5513,-119.088,2020-01-07,ko
esod,44.851794,-93.541609,2013-06-03,ok
esoh,41.88879,-105.72759,2018-08-08,ko
esoi,35.8904252321704,-79.0012238402505,2020-06-10,ok
esow,34.941,-79.102372146978,2016-09-22,ko
espe,38.2408,-121.152,2016-02-18,ok
essj,39.0223556408333,-86.4816555555556,2021-08-09,ok
estg,37.9792,-121.57,2016-08-16,ok
estu,35.976,-78.7623558921031,2016-08-09,ok
estx,35.48,-76.82,2021-12-15,ko
esuc,38.1156,-121.494,2016-05-17,ok
esud,35.6694068273759,-79.2315429096298,2015-09-24,ok
eswi,35.6904590426708,-79.1924407001933,2019-05-16,ok
eswq,35.98,-78.770309871646,2017-03-28,ok
eswv,40.80458,-77.1804,2021-08-02,ko
esxl,35.83646,-78.9763,2015-01-27,ok
esyj,35.6527460349932,-79.262488526706,2015-06-22,ok
esyl,36.346,-79.1128521323137,2019-07-01,ko
esyw,42.027378,-78.967089,2013-09-02,ok
eszd,41.63864,-80.31198,2021-07-08,ko
esze,35.6424727668467,-79.2815700094398,2020-07-15,ok
eszp,35.7,-79.039096763819,2020-06-10,ok
etal,35.02,-83.79,2019-07-24,ko
etap,39.21155,-97.00559,2017-08-21,ok
etau,35.9142456930526,-79.1918707874191,2014-08-25,ok
etbo,35.68,-79.1097377970488,2021-09-08,ok
etbx,40.921798,-79.276664,2019-08-27,ko
etci,40.38837,-76.08808,2020-10-28,ok
etcm,38.1602,-121.206,2020-04-28,ok
etdm,35.573,-78.9361006327431,2013-07-22,ok
etdx,37.72797,-97.82922,2016-07-11,ok
etec,43.466667,-82.0,2017-08-11,ok
eteg,36.028,-78.716,2014-11-12,ok
etei,40.968788,-81.119867,2020-10-07,ko
etek,35.976,-78.7141348911244,2013-06-13,ok
etfx,35.7015307513468,-79.1718762006666,2013-03-13,ok
etfz,38.7078250249227,-75.0808666706085,2018-08-14,ok
etgh,35.7169938829353,-79.1431551087796,2018-07-30,ok
etgt,35.79,-79.0256507448978,2018-04-11,ok
ethh,38.5205666542053,-75.0634999990463,2020-07-14,ok
etiy,35.66568,-79.0475005256448,2015-06-26,ok
etly,38.1156,-121.494,2019-07-16,ok
etmk,41.798303,-72.428591,2015-07-14,ko
etob,39.16191,-106.6667,2017-07-23,ok
etoc,35.0228,-120.586,2019-01-15,ko
etpe,37.5138,-121.16,2015-02-10,ok
etrn,35.8666668846151,-78.8110740168033,2016-05-09,ok
etsi,35.65436,-79.0091778197934,2016-07-13,ok
etsk,37.7705,-121.292,2017-07-18,ok
etsv,35.6418073997388,-79.2828058567671,2021-03-17,ok
ettp,35.7104466705932,-79.1553158464805,2016-06-08,ok
ettz,39.8055,-76.05611,2019-08-07,ok
etud,39.40175435,-99.31704176,2018-07-30,ok
etvt,34.446,-119.876,2014-12-12,ko
etvz,41.39704,-75.3617,2019-08-28,ok
etwe,41.819467,-72.423353,2021-10-21,ko
etwi,35.6952496858479,-79.1835425994366,2016-05-09,ok
etwj,35.6540235398405,-79.2601156998375,2014-10-08,ok
etwv,35.60595,-78.9880500616326,2016-05-25,ok
etxf,36.6568,-121.614,2013-03-26,ko
etxl,35.9038727674533,-79.1088511259402,2019-03-19,ok
etxs,41.946667,-83.045,2019-04-20,ko
etzb,36.03,-78.7054352259993,2021-11-18,ok
etzx,33.5693,-111.5241,2017-08-30,ko
eubj,39.07868,-96.886523,2020-08-26,ok
eubw,37.2141,-120.561,2015-06-09,ok
eucr,35.6956489061127,-79.1828010910402,2015-12-07,ok
eucx,38.51301083,-95.70121672,2021-08-30,ko
eudi,35.7160091396156,-79.1449841628241,2013-08-12,ok
eufd,35.7080513490046,-79.1597648968589,2016-06-08,ok
eufi,45.516667,-83.416667,2017-08-08,ok
eufr,45.45,-82.915,2013-08-06,ok
eufu,36.115,-78.9075160187608,2013-06-19,ok
eugm,34.9454,-120.417,2017-12-12,ko
euhb,45.7416,-97.2664,2017-06-16,ko
euig,35.7218377554811,-79.1341581402367,2018-05-07,ok
eujz,36.03,-78.72,2018-01-24,ok
euky,34.446,-119.876,2019-01-16,ko
eulg,38.307,-121.794,2016-06-15,ok
eulj,35.64607,-79.0221030365506,2016-06-08,ok
eumu,39.16522,-96.91105,2017-07-31,ok
eung,35.6496853462967,-79.2681734244117,2016-09-20,ok
eunj,35.83646,-78.9763,2016-01-27,ok
eurf,39.1766,-122.189,2018-02-21,ok
eurq,41.632492,-80.440413,2016-06-22,ko
eutt,37.2616,-120.906,2021-01-29,ok
euve,37.3204,-120.983,2019-05-14,ok
euwe,35.65,-78.6850531534207,2021-06-15,ok
euwz,35.7092223951146,-79.1575898055628,2016-09-15,ok
euxf,37.0062,-120.6,2016-06-14,ko
euxi,35.876480790272,-78.8896195647893,2021-09-09,ok
euxk,47.59802,-93.40415,2017-08-08,ok
euxl,35.8667600546056,-78.8118197023855,2016-05-24,ok
euxm,39.79219,-99.97105,2017-07-05,ok
euyv,36.9818,-120.221,2016-09-13,ko
euyx,46.8612,-88.84717,2017-07-19,ko
euzi,37.4312,-120.995,2020-07-14,ok
euzj,35.34306,-103.44917,2016-07-14,ko
evaj,39.93722,-77.44972,2019-08-06,ok
evbb,35.7080247343203,-79.159814330752,2016-06-22,ok
evbn,35.6910445657258,-79.1913531545452,2018-12-06,ok
evcy,35.6370699859303,-79.2916050897377,2015-10-12,ok
evem,41.424144,-73.206937,2018-07-16,ok
evep,44.847993,-93.476318,2013-01-04,ok
evfp,33.3985,-117.262,2015-03-02,ko
evgk,38.04772,-97.20234,2015-09-14,ok
evgr,35.573,-78.9348578234395,2013-07-22,ok
evgu,38.307,-121.794,2014-09-16,ok
evif,39.21155,-97.00559,2017-07-31,ok
eviq,42.43,-81.205,2016-04-05,ko
evjb,40.703968,-80.29305,2013-09-03,ko
evjs,35.9112642533594,-79.1680088487904,2013-07-10,ok
evjx,34.4069,-119.517,2019-09-23,ko
evkc,35.6513354567244,-79.2651085230399,2015-12-07,ok
evkk,35.7026751827725,-79.1697505432636,2014-07-15,ok
evlo,35.6898735196158,-79.1935282458413,2019-08-22,ok
evme,39.7533,-121.971,2018-03-15,ko
evmm,35.6671978085776,-79.2356459227565,2016-12-13,ok
evmz,35.794,-79.0090409568185,2014-05-19,ok
evoa,35.664296807987,-79.2410342171036,2018-07-11,ok
evpa,46.77485,-86.554033,2017-04-22,ko
evps,35.47745,-76.81692,2013-04-16,ko
evpw,40.02689,-76.51652,2017-08-17,ok
evrl,41.10031,-75.45989,2017-05-09,ok
evsf,44.54843,-123.3458,2017-08-22,ok
evtq,35.6839118303288,-79.2046014378941,2015-08-06,ok
evvp,35.98,-78.8329474605463,2021-04-20,ok
evwj,36.8905,-121.801,2016-01-19,ko
evwx,35.44,-78.8739601675643,2019-07-17,ok
evyc,38.89896739,-96.85786055,2021-07-19,ok
evzn,35.2469,-120.682,2013-05-30,ko
ewad,39.7469388888889,-87.0759805555555,2021-06-14,ok
ewak,36.03,-78.6736193078278,2019-11-20,ok
ewaq,37.2141,-120.561,2015-07-14,ok
ewbm,37.4583,-120.967,2017-05-09,ok
ewbv,35.6924817586789,-79.1886837243182,2017-11-15,ok
ewcd,38.5901,-121.731,2018-11-23,ok
ewce,34.6766,-120.553,2013-12-17,ko
ewcg,37.8189,-121.358,2019-01-08,ok
ewee,38.4572,-122.63,2015-02-06,ko
ewfp,35.8777230568108,-78.8995620392179,2014-12-30,ok
ewft,39.0803190688889,-86.4308666666667,2020-07-27,ok
ewge,35.8981272847112,-79.0628671817079,2016-06-21,ok
ewgk,35.28,-79.0448805293109,2021-06-09,ok
ewhq,35.6400508305738,-79.2860684937113,2017-08-21,ok
ewip,35.661528880818,-79.2461753419853,2020-01-09,ok
ewkt,40.47921,-75.26735,2021-07-29,ok
ewkx,37.8189,-121.358,2015-01-20,ok
ewlr,40.7794940736111,-85.6374722222222,2019-07-29,ok
ewly,35.6625934681907,-79.2441979862616,2019-07-02,ok
ewme,36.03,-78.6979783701779,2021-06-28,ok
ewmg,35.6269564058897,-79.310389969113,2015-10-12,ok
ewmn,39.16522,-96.91105,2014-08-04,ok
ewod,37.3609,-120.549,2016-02-09,ok
ewpq,34.6721,-120.492,2015-12-14,ko
ewso,48.89775,-103.502,2017-08-15,ko
ewss,35.742,-79.2202068395406,2015-12-07,ok
ewsw,35.61,-78.9992353453648,2021-06-15,ok
ewtr,35.7067206147888,-79.1622365915135,2016-10-05,ok
ewue,38.0475265,-99.82633869,2017-09-11,ok
ewug,37.4583,-120.967,2021-08-10,ok
ewuw,35.4417,-119.549,2017-06-29,ko
ewuy,45.278333,-82.451667,2018-04-03,ok
ewwk,35.6790147284144,-79.2136972742232,2018-04-11,ok
ewwy,37.4555,-120.722,2015-04-14,ok
ewxa,35.6897936755628,-79.1936765475206,2019-09-04,ok
ewxb,36.43,-79.0748869024183,2019-08-28,ko
ewxj,36.58238,-104.58235,2016-05-04,ok
ewxy,44.0,-82.35,2017-08-10,ok
ewzv,35.9090902869164,-79.1506095185403,2021-07-12,ok
ewzz,36.06,-78.76,2021-04-20,ok
exaq,37.9674,-121.464,2018-11-29,ok
exbo,35.8726918773285,-78.8592950177821,2019-07-02,ok
exbq,35.8768534702336,-78.8926023071179,2021-11-08,ok
excp,41.300686,-80.75819,2019-09-17,ko
exdc,38.1602,-121.206,2019-01-08,ok
exgv,35.68836,-78.6930071329636,2016-06-22,ok
exhc,37.6106,-121.229,2017-01-10,ok
exhj,41.55443,-75.70577,2021-07-26,ok
exhk,40.962214,-81.113885,2015-07-22,ko
exim,35.72,-78.7193546901994,2017-06-28,ok
exin,38.0739,-121.212,2018-09-18,ok
exiz,34.9414,-120.573,2021-12-15,ko
exjd,34.9552,-120.487,2014-02-27,ko
exkj,36.03,-78.6974812464565,2021-05-26,ok
exkq,35.8622257817388,-78.775529670721,2014-06-10,ok
exkr,36.06,-78.76,2021-11-18,ok
exks,35.794,-79.0111171803284,2014-09-22,ok
exly,40.4189,-122.214,2013-11-20,ok
exmx,42.83113,-85.77959,2017-06-21,ok
exoa,47.68783,-100.6983,2017-08-17,ok
exoo,35.638560408252,-79.2888367917245,2015-05-06,ok
expe,35.6402903627327,-79.2856235886735,2021-12-02,ok
expt,35.64607,-79.0233458458541,2016-06-22,ok
exqy,36.33,-79.073651055091,2018-09-06,ko
exrz,38.38605369,-94.70840493,2021-07-06,ko
exsa,39.24652,-79.940136,2017-07-25,ko
exsq,41.292492,-80.45833,2019-07-18,ko
extd,35.6636580555634,-79.2422206305379,2018-12-06,ok
exwd,35.7156631487194,-79.1456268034343,2016-05-25,ok
exxr,39.79722,-76.04278,2021-08-25,ok
exxs,35.01973,-111.4032,2017-09-13,ok
exyr,36.21,-76.73,2019-07-16,ko
exzm,34.16,-79.1213547619257,2019-08-28,ko
exzq,38.1156,-121.494,2016-01-06,ok
eyak,35.48,-79.0583265482322,2021-06-09,ok
eyan,35.7059487889435,-79.1636701744132,2016-06-22,ok
eybt,38.5901,-121.731,2015-02-07,ok
eycz,35.6542098426307,-79.2597696625858,2014-09-22,ok
eyeu,35.79,-79.0338073372581,2020-08-13,ok
eyga,37.3204,-120.983,2018-06-12,ok
eyim,35.648115079922,-79.2710900241041,2017-07-20,ok
eykf,37.2764,-120.954,2017-01-10,ok
eylv,35.710845890858,-79.1545743380841,2016-05-25,ok
eyly,39.7533,-121.971,2015-01-21,ko
eymt,38.9353,-121.408,2018-12-18,ok
eyof,35.7237273980676,-79.1306483338271,2013-06-19,ok
eypv,38.66955668,-95.61899181,2018-09-17,ko
eyqq,43.21885,-85.46762,2017-06-20,ok
eysk,35.7011581457664,-79.1725682751699,2013-05-15,ok
eyth,38.04947082,-99.82700111,2017-09-11,ok
eytx,34.21,-78.9231754159859,2018-08-07,ko
eyue,35.8658594113649,-78.8046114084247,2015-10-12,ok
eyup,38.1156,-121.494,2016-02-18,ok
eyut,35.04,-79.1198223112398,2021-12-14,ko
eyuy,42.024803,-78.964352,2015-07-11,ok
eyxf,37.66,-120.875,2014-07-08,ok
eyyd,35.9017919710008,-79.0921974812723,2018-02-21,ok
eyzg,39.05775069,-95.73073059,2019-09-30,ko
eyzq,40.38849,-76.07909,2020-06-09,ok
eyzs,42.17863,-84.14928,2017-06-09,ok
eyzz,37.2953,-120.85,2017-03-14,ok
ezaf,39.794631,-79.368053,2014-06-26,ko
ezai,43.731667,-77.016667,2018-04-11,ko
ezcu,35.9084380969836,-79.1453897194653,2021-04-28,ok
ezeb,47.606167,-86.818833,2018-05-12,ko
ezex,38.780916,-95.549753,2017-08-28,ko
ezff,35.95,-79.24,2018-07-18,ok
ezfg,35.487,-79.0621823918934,2016-08-24,ok
ezfk,41.7098691666667,-85.0363,2020-07-06,ok
eziu,37.4798,-122.26,2018-07-17,ok
ezkq,40.982514,-81.098109,2017-09-12,ko
ezkv,45.178333,-86.375,2013-03-29,ok
ezkz,35.7229023428538,-79.132180784513,2018-08-27,ok
eznl,38.288,-122.021,2014-02-06,ok
ezou,35.6953827592695,-79.1832954299711,2016-04-06,ok
ezpr,36.028,-78.716,2016-09-13,ok
ezpu,36.03,-78.72,2017-12-14,ok
ezqk,35.717472947253,-79.142265298704,2019-06-01,ok
ezqw,35.6796002514694,-79.2126097285752,2017-10-18,ok
ezsh,38.785,-121.653,2019-12-04,ok
ezsi,35.48,-76.82,2021-11-17,ko
ezsp,39.09447,-96.90462,2017-07-31,ok
ezsw,35.65436,-79.0158889900327,2016-10-05,ok
eztt,35.794,-79.0200647149783,2016-09-20,ok
eztw,35.7209860855829,-79.1357400248157,2018-08-07,ok
ezus,35.742,-79.235617674905,2016-08-10,ok
ezwp,40.61813,-78.12605,2015-04-13,ko
ezwu,36.9634,-121.491,2017-12-13,ko
ezyz,39.12106,-95.41118,2018-08-06,ko
ezzk,35.79,-79.0238216908533,2017-09-20,ok
faaf,34.97,-79.0842299082129,2021-05-25,ko
fade,35.9137798431006,-79.1881423595083,2014-07-16,ok
fadg,35.7086102573753,-79.1587267851039,2021-07-13,ok
fadt,35.8984999646729,-79.0658499240365,2016-08-10,ok
fafd,37.2639,-120.906,2015-09-22,ok
fafn,38.4571,-122.631,2014-02-26,ko
fafo,35.6273822408387,-79.3095990268235,2015-08-06,ok
fagg,35.976,-78.7635987014067,2016-09-13,ok
fahm,36.7962,-121.782,2018-04-24,ko
faho,35.6327317923865,-79.2996628143118,2016-05-09,ok
fajh,40.968788,-81.119867,2017-08-01,ko
fajn,35.6519475944637,-79.2639715434987,2015-09-09,ok
fakn,39.27623408,-94.89210787,2021-10-25,ko
fakq,35.8917296120362,-79.0116634384005,2021-04-28,ok
fakt,38.93027,-80.491525,2016-07-27,ok
falc,41.922276,-78.946581,2015-09-10,ok
famd,35.976,-78.7250716129958,2014-03-27,ok
famn,37.4806,-121.031,2013-04-02,ok
faos,37.2141,-120.561,2017-06-13,ok
fapj,38.81885248,-95.71388861,2018-10-08,ko
faqo,35.6430582899017,-79.2804824637918,2020-03-11,ok
fasv,36.02,-76.31,2020-09-24,ko
fasy,41.046103,-81.002774,2013-07-31,ko
fatc,35.78,-79.110380437659,2017-07-24,ok
fatq,42.052142,-78.876608,2015-06-03,ok
fatt,40.982514,-81.098109,2017-06-27,ko
faub,35.51,-79.0411235534358,2021-06-09,ok
favl,41.841242,-78.994719,2013-08-20,ok
favn,35.872722933992,-78.8595435796428,2019-07-02,ok
fawc,36.13,-79.0677189879198,2020-06-24,ok
faww,35.7215183792693,-79.1347513469538,2013-08-12,ok
faxi,45.91673,-95.39661,2017-08-09,ko
faxw,35.6393322340972,-79.2874032088248,2014-10-08,ok
fayb,33.4779,-117.142,2016-11-21,ko
fayw,39.09447,-96.90462,2014-10-06,ok
fazv,35.976,-78.7340198399816,2014-10-28,ok
fazz,44.87302,-93.556776,2013-09-23,ok
fbbj,39.474744,-86.898353,2021-07-26,ok
fbbq,35.8577846788625,-78.7399853246388,2014-07-15,ok
fbcl,35.742,-79.2266694479192,2016-05-09,ok
fbde,35.8653625047494,-78.8006344186533,2015-08-24,ok
fbdi,35.7069867616319,-79.1617422525826,2016-09-15,ok
fbdj,39.61525,-84.9661444444445,2021-07-27,ko
fbdk,37.9792,-121.57,2018-04-10,ok
fbep,37.2583,-120.475,2021-08-11,ok
fbfu,38.38605369,-94.70840493,2018-08-20,ko
fbfy,48.03662,-118.8933,2017-08-22,ok
fbge,35.8708595341837,-78.8446298679999,2018-07-11,ok
fbgg,38.5901,-121.731,2015-07-21,ok
fbha,38.133,-121.522,2017-02-28,ok
fbhr,35.68836,-78.6967355608743,2016-08-24,ok
fbib,37.56845,-97.36166,2019-09-09,ok
fbik,35.68836,-78.6895272669136,2016-05-11,ok
fbim,34.9864,-120.453,2019-02-26,ko
fbiw,35.63,-78.9569798290432,2019-06-01,ok
fbjl,35.976,-78.7551475981424,2016-03-08,ok
fbmm,35.8937172384983,-79.0275713974863,2014-11-25,ok
fbmo,35.49,-79.0631216358622,2021-08-02,ok
fbnr,35.6339560678651,-79.2973888552296,2015-08-06,ok
fbom,36.9599,-121.535,2020-12-28,ko
fbpb,38.36472,-97.10194,2014-07-28,ok
fbqn,38.0739,-121.212,2021-09-15,ok
fbrw,41.843527,-78.957332,2020-09-02,ok
fbsj,36.7723,-121.788,2021-01-27,ko
fbsp,35.8803318165424,-78.920441235518,2015-09-24,ok
fbur,36.346,-79.1126543967413,2019-09-10,ko
fbut,35.84,-79.0601061683835,2020-07-10,ok
fbvn,40.1125,-79.52821,2021-08-30,ko
fbwb,37.3204,-120.983,2020-06-09,ok
fbwi,37.5394,-121.122,2018-03-02,ok
fbwu,39.22602,-95.44557,2017-08-28,ko
fbxe,35.4417,-119.549,2013-05-28,ko
fbyu,38.43742,-97.16167,2019-07-22,ok
fbzd,35.7019299716116,-79.1711346922702,2019-07-02,ok
fcah,38.7819903391667,-85.6982861111111,2018-05-14,ok
fcaz,37.2953,-120.85,2018-08-14,ok
fcbr,39.7469388888889,-87.0759805555555,2017-07-11,ok
fcbu,37.61016134,-97.62434449,2016-09-26,ok
fcdo,37.3204,-120.983,2017-05-09,ok
fcee,46.22321,-96.04381,2017-09-11,ko
fces,40.64744,-76.00325,2019-04-02,ok
fcgd,37.2639,-120.906,2015-12-15,ok
fcgl,37.2764,-120.954,2015-01-13,ok
fcjz,44.868638,-93.524033,2013-07-10,ok
fclf,42.081667,-81.011667,2014-08-15,ko
fclt,38.31806,-96.99139,2016-06-20,ok
fcmp,35.742,-79.2328834944371,2016-07-19,ok
fcpt,35.6305227735882,-79.3037658274385,2015-08-24,ok
fcru,45.278333,-82.451667,2013-03-29,ok
fcsg,37.2639,-120.906,2020-06-15,ok
fcsm,35.8,-79.039640536643,2017-08-16,ok
fcsp,41.977778,-81.756944,2017-08-13,ko
fcvb,35.435,-78.8622777601107,2014-08-12,ok
fcwr,35.742,-79.2212010869835,2015-12-07,ok
fcwz,42.116667,-81.25,2014-08-14,ko
fcxl,35.8565113556601,-78.7297942883494,2019-08-29,ok
fcxs,35.794,-79.0185322642924,2016-05-24,ok
fcyr,35.9044007307323,-79.1130766775723,2019-05-16,ok
fczj,45.75032,-92.43545,2017-08-31,ko
fczm,41.798303,-72.428591,2017-08-10,ko
fdbe,35.04,-79.1190808028434,2021-08-16,ko
fdbk,35.84,-79.060897110673,2020-08-07,ok
fdbt,36.313,-79.1152249591821,2020-03-18,ko
fdcc,35.6390394725698,-79.2879469816488,2014-12-30,ok
fddn,38.51301083,-95.70121672,2017-10-02,ko
fdeh,35.8732198406075,-78.8635205694142,2019-10-17,ok
fdeq,35.6535444755227,-79.2610055099132,2015-02-11,ok
fdet,35.742,-79.215484164187,2015-09-09,ok
fdfh,35.742,-79.2082758702263,2015-07-07,ok
fdgs,37.0182,-120.326,2013-07-09,ko
fdgx,38.7686666488647,-75.3178833325704,2019-07-10,ok
fdhd,43.466667,-82.0,2019-08-07,ok
fdhq,38.4662552777778,-85.8613438888889,2016-07-25,ok
fdih,35.8872263958329,-78.9756219685968,2019-02-19,ok
fdnj,35.04,-79.12046495185,2019-05-28,ko
fdnw,35.6507765483537,-79.2661466347948,2016-04-06,ok
fdpt,37.7705,-121.292,2019-07-16,ok
fdql,35.794,-79.0168020780341,2015-11-12,ok
fdrf,36.9767,-121.51,2020-12-28,ko
fdrl,44.847993,-93.476318,2013-05-21,ok
fdst,34.941,-79.1014823369023,2016-07-25,ko
fdtq,34.73475,-77.44025,2015-02-16,ko
fdtt,41.29343,-75.0444,2020-08-26,ok
fdvc,40.02987,-78.64245,2019-08-14,ko
fdvn,33.1936,-104.3567,2013-11-06,ok
fdvq,35.6416477116329,-79.2831024601257,2021-04-28,ok
fdvr,40.4189,-122.214,2018-07-18,ok
fdwe,32.798,-117.19,2013-10-10,ko
fdxt,36.21,-76.73,2019-09-25,ko
fdye,38.81808029,-95.64281938,2019-06-19,ko
fdyv,40.1452,-80.46732,2019-04-10,ko
feae,35.8681886611252,-78.8232535479784,2016-11-21,ok
fean,37.1145,-120.89,2018-01-09,ok
